@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
32.908965,3.464102,25.980762,39.837169,-43.30127,-5.196152,-22.51666,10.392305,-13.856406,-50.229473,U
50.229473,19.052559,22.51666,36.373067,-55.425626,10.392305,-20.78461,13.856406,-10.392305,-46.765372,S
45.033321,29.444864,22.51666,27.712813,-55.425626,27.712813,-32.908965,13.856406,-31.176915,-57.157677,P
38.105118,17.320508,17.320508,41.569219,-48.497423,29.444864,-31.176915,10.392305,-19.052559,-43.30127,S
15.588457,5.196152,17.320508,29.444864,-32.908965,34.641016,-24.248711,6.928203,-10.392305,-20.78461,J
29.444864,5.196152,25.980762,34.641016,-36.373067,3.464102,-17.320508,6.928203,-10.392305,-34.641016,U
32.908965,17.320508,24.248711,36.373067,-45.033321,10.392305,-22.51666,12.124356,-15.588457,-43.30127,A
29.444864,6.928203,43.30127,39.837169,-46.765372,5.196152,-24.248711,10.392305,-22.51666,-55.425626,W
24.248711,20.78461,17.320508,41.569219,-51.961524,34.641016,-32.908965,13.856406,-17.320508,-46.765372,I
27.712813,0,8.660254,24.248711,-31.176915,-3.464102,-8.660254,6.928203,0,-25.980762,L
32.908965,-1.732051,25.980762,46.765372,-31.176915,0,-22.51666,6.928203,-6.928203,-29.444864,C
10.392305,-8.660254,25.980762,34.641016,-13.856406,15.588457,-22.51666,0,-8.660254,-10.392305,J
34.641016,20.78461,29.444864,41.569219,-48.497423,17.320508,-24.248711,8.660254,-10.392305,-41.569219,E
27.712813,1.732051,13.856406,27.712813,-27.712813,8.660254,-19.052559,5.196152,-10.392305,-29.444864,D
39.837169,25.980762,17.320508,43.30127,-55.425626,31.176915,-36.373067,12.124356,-31.176915,-58.889727,X
50.229473,15.588457,25.980762,38.105118,-57.157677,12.124356,-24.248711,13.856406,-13.856406,-46.765372,P
41.569219,6.928203,24.248711,41.569219,-43.30127,1.732051,-17.320508,10.392305,-5.196152,-46.765372,Q
50.229473,10.392305,22.51666,34.641016,-55.425626,10.392305,-20.78461,13.856406,-15.588457,-50.229473,O
41.569219,27.712813,17.320508,38.105118,-62.353829,43.30127,-34.641016,13.856406,-20.78461,-50.229473,I
24.248711,12.124356,13.856406,32.908965,-27.712813,19.052559,-27.712813,5.196152,-17.320508,-27.712813,Z
24.248711,5.196152,32.908965,36.373067,-38.105118,5.196152,-19.052559,8.660254,-8.660254,-50.229473,V
27.712813,5.196152,22.51666,41.569219,-22.51666,-5.196152,-15.588457,3.464102,-0,-17.320508,E
24.248711,13.856406,38.105118,29.444864,-39.837169,3.464102,-19.052559,6.928203,-24.248711,-53.693575,W
29.444864,6.928203,31.176915,36.373067,-45.033321,6.928203,-20.78461,10.392305,-20.78461,-45.033321,U
24.248711,-8.660254,36.373067,41.569219,-24.248711,-10.392305,-15.588457,3.464102,-1.732051,-24.248711,K
17.320508,6.928203,20.78461,27.712813,-38.105118,5.196152,-12.124356,10.392305,1.732051,-34.641016,I
39.837169,13.856406,1.732051,36.373067,-34.641016,17.320508,-24.248711,10.392305,-10.392305,-32.908965,Z
19.052559,1.732051,24.248711,25.980762,-20.78461,8.660254,-22.51666,3.464102,-17.320508,-29.444864,F
38.105118,-3.464102,22.51666,36.373067,-31.176915,-1.732051,-19.052559,8.660254,-10.392305,-31.176915,O
53.693575,31.176915,25.980762,32.908965,-57.157677,24.248711,-27.712813,13.856406,-25.980762,-41.569219,S
29.444864,6.928203,43.30127,38.105118,-45.033321,-8.660254,-22.51666,10.392305,-22.51666,-60.621778,W
50.229473,25.980762,27.712813,31.176915,-64.08588,20.78461,-29.444864,25.980762,-25.980762,-71.014083,Y
41.569219,15.588457,24.248711,32.908965,-43.30127,1.732051,-17.320508,10.392305,-6.928203,-38.105118,S
22.51666,-5.196152,24.248711,36.373067,-24.248711,0,-19.052559,5.196152,-10.392305,-32.908965,U
27.712813,8.660254,20.78461,36.373067,-36.373067,22.51666,-27.712813,6.928203,-19.052559,-31.176915,H
34.641016,17.320508,15.588457,36.373067,-48.497423,24.248711,-27.712813,12.124356,-17.320508,-43.30127,S
20.78461,6.928203,29.444864,34.641016,-34.641016,3.464102,-17.320508,6.928203,-6.928203,-43.30127,V
43.30127,19.052559,34.641016,34.641016,-55.425626,8.660254,-24.248711,13.856406,-24.248711,-72.746134,V
24.248711,8.660254,19.052559,36.373067,-38.105118,15.588457,-25.980762,10.392305,-15.588457,-36.373067,J
41.569219,27.712813,25.980762,34.641016,-53.693575,22.51666,-25.980762,10.392305,-24.248711,-51.961524,B
43.30127,13.856406,22.51666,45.033321,-51.961524,20.78461,-25.980762,10.392305,-12.124356,-43.30127,R
36.373067,13.856406,17.320508,32.908965,-45.033321,8.660254,-31.176915,13.856406,-22.51666,-58.889727,F
43.30127,19.052559,15.588457,38.105118,-41.569219,0,-15.588457,10.392305,-1.732051,-39.837169,S
38.105118,6.928203,32.908965,41.569219,-41.569219,10.392305,-24.248711,10.392305,-15.588457,-34.641016,Q
34.641016,10.392305,20.78461,31.176915,-41.569219,17.320508,-34.641016,10.392305,-25.980762,-53.693575,Y
20.78461,8.660254,24.248711,34.641016,-29.444864,15.588457,-20.78461,5.196152,-12.124356,-24.248711,A
27.712813,17.320508,32.908965,43.30127,-41.569219,24.248711,-24.248711,6.928203,-15.588457,-41.569219,A
36.373067,8.660254,34.641016,38.105118,-45.033321,6.928203,-22.51666,8.660254,-19.052559,-45.033321,W
48.497423,13.856406,15.588457,41.569219,-39.837169,5.196152,-19.052559,12.124356,-5.196152,-36.373067,S
39.837169,15.588457,27.712813,36.373067,-43.30127,12.124356,-20.78461,10.392305,-12.124356,-36.373067,F
19.052559,8.660254,19.052559,29.444864,-25.980762,19.052559,-22.51666,3.464102,-12.124356,-24.248711,B
43.30127,12.124356,25.980762,43.30127,-51.961524,3.464102,-32.908965,15.588457,-24.248711,-62.353829,C
25.980762,10.392305,19.052559,36.373067,-34.641016,25.980762,-25.980762,5.196152,-15.588457,-29.444864,R
22.51666,0,22.51666,31.176915,-20.78461,1.732051,-25.980762,3.464102,-20.78461,-36.373067,U
22.51666,3.464102,32.908965,36.373067,-32.908965,5.196152,-19.052559,10.392305,-8.660254,-50.229473,Y
38.105118,5.196152,25.980762,32.908965,-24.248711,1.732051,-17.320508,5.196152,-6.928203,-22.51666,S
13.856406,3.464102,25.980762,34.641016,-24.248711,20.78461,-20.78461,3.464102,-8.660254,-17.320508,A
13.856406,5.196152,19.052559,32.908965,-20.78461,8.660254,-22.51666,1.732051,-13.856406,-27.712813,X
50.229473,17.320508,34.641016,46.765372,-55.425626,6.928203,-22.51666,12.124356,-15.588457,-46.765372,E
53.693575,20.78461,34.641016,46.765372,-64.08588,12.124356,-24.248711,12.124356,-20.78461,-51.961524,M
29.444864,13.856406,45.033321,41.569219,-51.961524,1.732051,-24.248711,12.124356,-22.51666,-55.425626,W
36.373067,-10.392305,25.980762,32.908965,-36.373067,-10.392305,-19.052559,8.660254,-10.392305,-51.961524,U
36.373067,10.392305,29.444864,41.569219,-50.229473,6.928203,-27.712813,13.856406,-19.052559,-72.746134,V
8.660254,-5.196152,34.641016,31.176915,-13.856406,-1.732051,-13.856406,0,-3.464102,-27.712813,V
38.105118,12.124356,24.248711,25.980762,-43.30127,13.856406,-31.176915,12.124356,-29.444864,-51.961524,T
17.320508,15.588457,13.856406,31.176915,-39.837169,25.980762,-27.712813,10.392305,-15.588457,-36.373067,I
36.373067,17.320508,25.980762,45.033321,-46.765372,22.51666,-25.980762,6.928203,-17.320508,-45.033321,R
41.569219,19.052559,22.51666,36.373067,-48.497423,10.392305,-22.51666,12.124356,-15.588457,-43.30127,T
10.392305,5.196152,15.588457,31.176915,-24.248711,22.51666,-25.980762,3.464102,-12.124356,-20.78461,I
38.105118,12.124356,19.052559,36.373067,-51.961524,27.712813,-27.712813,12.124356,-19.052559,-39.837169,D
27.712813,8.660254,38.105118,43.30127,-41.569219,5.196152,-20.78461,6.928203,-13.856406,-38.105118,C
24.248711,12.124356,19.052559,32.908965,-41.569219,31.176915,-29.444864,8.660254,-15.588457,-32.908965,P
24.248711,10.392305,19.052559,25.980762,-32.908965,12.124356,-24.248711,6.928203,-17.320508,-38.105118,F
15.588457,1.732051,20.78461,32.908965,-22.51666,17.320508,-29.444864,3.464102,-19.052559,-24.248711,J
43.30127,-1.732051,34.641016,36.373067,-57.157677,-0,-17.320508,13.856406,-10.392305,-50.229473,N
19.052559,5.196152,19.052559,31.176915,-27.712813,20.78461,-22.51666,3.464102,-10.392305,-22.51666,B
39.837169,22.51666,19.052559,27.712813,-45.033321,20.78461,-19.052559,10.392305,-15.588457,-38.105118,D
27.712813,13.856406,8.660254,31.176915,-46.765372,6.928203,-12.124356,12.124356,-1.732051,-32.908965,L
32.908965,15.588457,27.712813,38.105118,-58.889727,13.856406,-20.78461,15.588457,-10.392305,-57.157677,T
8.660254,-5.196152,20.78461,27.712813,-17.320508,3.464102,-12.124356,1.732051,1.732051,-13.856406,I
20.78461,6.928203,24.248711,39.837169,-25.980762,12.124356,-25.980762,3.464102,-19.052559,-31.176915,K
34.641016,12.124356,36.373067,39.837169,-41.569219,6.928203,-20.78461,6.928203,-20.78461,-39.837169,W
22.51666,8.660254,20.78461,32.908965,-31.176915,-1.732051,-24.248711,6.928203,-13.856406,-41.569219,F
27.712813,13.856406,17.320508,27.712813,-39.837169,13.856406,-29.444864,10.392305,-22.51666,-50.229473,Y
27.712813,3.464102,22.51666,34.641016,-29.444864,0,-25.980762,6.928203,-20.78461,-41.569219,U
38.105118,19.052559,27.712813,34.641016,-51.961524,24.248711,-31.176915,12.124356,-25.980762,-53.693575,P
34.641016,12.124356,32.908965,38.105118,-53.693575,6.928203,-22.51666,12.124356,-27.712813,-60.621778,M
57.157677,19.052559,27.712813,36.373067,-64.08588,17.320508,-20.78461,24.248711,-17.320508,-74.478185,Y
43.30127,17.320508,27.712813,38.105118,-45.033321,15.588457,-20.78461,8.660254,-12.124356,-36.373067,S
45.033321,10.392305,22.51666,41.569219,-51.961524,8.660254,-19.052559,12.124356,-8.660254,-46.765372,G
19.052559,12.124356,17.320508,38.105118,-38.105118,27.712813,-22.51666,6.928203,-8.660254,-24.248711,L
34.641016,12.124356,45.033321,45.033321,-45.033321,-13.856406,-20.78461,8.660254,-24.248711,-55.425626,M
46.765372,15.588457,29.444864,46.765372,-53.693575,8.660254,-29.444864,13.856406,-22.51666,-53.693575,G
31.176915,15.588457,12.124356,38.105118,-34.641016,24.248711,-31.176915,6.928203,-19.052559,-32.908965,Z
34.641016,19.052559,19.052559,36.373067,-60.621778,36.373067,-27.712813,13.856406,-17.320508,-41.569219,D
41.569219,17.320508,39.837169,48.497423,-64.08588,17.320508,-20.78461,12.124356,-10.392305,-46.765372,G
13.856406,-5.196152,41.569219,32.908965,-19.052559,-5.196152,-17.320508,1.732051,-15.588457,-32.908965,W
29.444864,13.856406,31.176915,41.569219,-46.765372,27.712813,-31.176915,8.660254,-19.052559,-43.30127,S
24.248711,19.052559,19.052559,38.105118,-53.693575,24.248711,-24.248711,13.856406,-10.392305,-53.693575,T
38.105118,13.856406,29.444864,34.641016,-45.033321,20.78461,-31.176915,8.660254,-24.248711,-48.497423,P
36.373067,15.588457,38.105118,39.837169,-46.765372,0,-20.78461,10.392305,-20.78461,-48.497423,C
25.980762,5.196152,17.320508,32.908965,-31.176915,19.052559,-24.248711,5.196152,-13.856406,-27.712813,D
48.497423,20.78461,34.641016,43.30127,-50.229473,6.928203,-22.51666,10.392305,-17.320508,-46.765372,E
29.444864,13.856406,17.320508,34.641016,-36.373067,20.78461,-25.980762,6.928203,-15.588457,-32.908965,S
31.176915,13.856406,17.320508,34.641016,-46.765372,19.052559,-17.320508,8.660254,-3.464102,-32.908965,B
22.51666,24.248711,15.588457,31.176915,-51.961524,19.052559,-15.588457,13.856406,-1.732051,-41.569219,I
34.641016,17.320508,20.78461,34.641016,-45.033321,20.78461,-25.980762,8.660254,-19.052559,-43.30127,G
38.105118,13.856406,25.980762,39.837169,-55.425626,36.373067,-32.908965,12.124356,-36.373067,-51.961524,M
12.124356,3.464102,13.856406,29.444864,-17.320508,8.660254,-13.856406,1.732051,0,-15.588457,I
38.105118,24.248711,19.052559,36.373067,-39.837169,10.392305,-19.052559,8.660254,-8.660254,-32.908965,Z
46.765372,24.248711,6.928203,29.444864,-50.229473,17.320508,-17.320508,13.856406,-8.660254,-41.569219,S
32.908965,5.196152,22.51666,38.105118,-50.229473,27.712813,-29.444864,13.856406,-17.320508,-39.837169,J
29.444864,15.588457,20.78461,24.248711,-34.641016,13.856406,-25.980762,6.928203,-24.248711,-43.30127,Y
43.30127,-3.464102,34.641016,36.373067,-51.961524,-5.196152,-19.052559,13.856406,-19.052559,-62.353829,M
43.30127,-8.660254,25.980762,34.641016,-45.033321,-10.392305,-17.320508,12.124356,-8.660254,-60.621778,U
39.837169,13.856406,22.51666,41.569219,-43.30127,17.320508,-20.78461,8.660254,-5.196152,-34.641016,L
38.105118,17.320508,25.980762,38.105118,-46.765372,29.444864,-25.980762,13.856406,-13.856406,-38.105118,Z
34.641016,-3.464102,34.641016,45.033321,-39.837169,-8.660254,-19.052559,10.392305,-6.928203,-38.105118,K
31.176915,13.856406,39.837169,38.105118,-45.033321,8.660254,-31.176915,10.392305,-32.908965,-55.425626,W
41.569219,12.124356,36.373067,39.837169,-45.033321,1.732051,-19.052559,13.856406,-12.124356,-45.033321,Q
27.712813,17.320508,17.320508,29.444864,-45.033321,32.908965,-32.908965,10.392305,-22.51666,-41.569219,F
41.569219,24.248711,24.248711,20.78461,-46.765372,13.856406,-25.980762,13.856406,-32.908965,-48.497423,I
24.248711,-1.732051,24.248711,36.373067,-19.052559,1.732051,-13.856406,1.732051,1.732051,-15.588457,G
17.320508,3.464102,22.51666,27.712813,-36.373067,5.196152,-12.124356,8.660254,1.732051,-29.444864,I
32.908965,15.588457,22.51666,29.444864,-50.229473,20.78461,-32.908965,13.856406,-27.712813,-57.157677,T
32.908965,19.052559,24.248711,38.105118,-53.693575,29.444864,-25.980762,13.856406,-15.588457,-39.837169,A
31.176915,6.928203,31.176915,46.765372,-39.837169,6.928203,-22.51666,6.928203,-8.660254,-32.908965,G
45.033321,-3.464102,25.980762,36.373067,-51.961524,3.464102,-22.51666,13.856406,-15.588457,-60.621778,U
19.052559,-17.320508,29.444864,29.444864,-13.856406,-8.660254,-13.856406,0,-3.464102,-13.856406,H
36.373067,13.856406,22.51666,29.444864,-39.837169,15.588457,-20.78461,6.928203,-20.78461,-34.641016,D
8.660254,-5.196152,34.641016,31.176915,-13.856406,-1.732051,-13.856406,0,-3.464102,-27.712813,V
36.373067,8.660254,29.444864,48.497423,-45.033321,-6.928203,-19.052559,10.392305,-3.464102,-43.30127,C
20.78461,3.464102,29.444864,36.373067,-27.712813,5.196152,-20.78461,5.196152,-10.392305,-41.569219,V
39.837169,10.392305,25.980762,39.837169,-46.765372,6.928203,-19.052559,8.660254,-5.196152,-34.641016,R
38.105118,8.660254,22.51666,36.373067,-43.30127,3.464102,-29.444864,12.124356,-25.980762,-55.425626,U
25.980762,12.124356,19.052559,36.373067,-32.908965,17.320508,-29.444864,6.928203,-22.51666,-39.837169,X
46.765372,12.124356,17.320508,36.373067,-55.425626,12.124356,-20.78461,13.856406,-10.392305,-43.30127,O
29.444864,1.732051,22.51666,34.641016,-32.908965,6.928203,-19.052559,5.196152,-8.660254,-29.444864,O
41.569219,12.124356,32.908965,50.229473,-55.425626,-1.732051,-24.248711,13.856406,-10.392305,-50.229473,C
24.248711,-5.196152,22.51666,31.176915,-20.78461,1.732051,-15.588457,3.464102,-5.196152,-20.78461,O
29.444864,13.856406,15.588457,29.444864,-43.30127,25.980762,-32.908965,10.392305,-22.51666,-45.033321,F
41.569219,-10.392305,34.641016,34.641016,-41.569219,-19.052559,-13.856406,10.392305,-10.392305,-48.497423,N
25.980762,6.928203,20.78461,39.837169,-39.837169,24.248711,-34.641016,10.392305,-24.248711,-41.569219,J
57.157677,22.51666,32.908965,43.30127,-60.621778,17.320508,-31.176915,13.856406,-38.105118,-55.425626,W
45.033321,20.78461,24.248711,38.105118,-60.621778,22.51666,-24.248711,13.856406,-17.320508,-46.765372,B
43.30127,19.052559,19.052559,31.176915,-55.425626,36.373067,-38.105118,12.124356,-31.176915,-58.889727,P
43.30127,12.124356,25.980762,43.30127,-50.229473,5.196152,-20.78461,10.392305,-6.928203,-39.837169,R
27.712813,12.124356,29.444864,39.837169,-43.30127,20.78461,-27.712813,8.660254,-25.980762,-48.497423,M
27.712813,10.392305,19.052559,36.373067,-38.105118,27.712813,-25.980762,6.928203,-13.856406,-31.176915,R
36.373067,22.51666,24.248711,45.033321,-55.425626,24.248711,-31.176915,13.856406,-22.51666,-50.229473,K
31.176915,8.660254,20.78461,29.444864,-24.248711,3.464102,-15.588457,3.464102,-5.196152,-24.248711,S
31.176915,1.732051,32.908965,36.373067,-31.176915,-0,-13.856406,6.928203,-3.464102,-27.712813,Q
38.105118,27.712813,22.51666,32.908965,-53.693575,17.320508,-20.78461,13.856406,-19.052559,-46.765372,A
41.569219,25.980762,39.837169,41.569219,-57.157677,3.464102,-19.052559,12.124356,-15.588457,-48.497423,L
34.641016,19.052559,25.980762,31.176915,-41.569219,13.856406,-25.980762,8.660254,-24.248711,-43.30127,D
34.641016,13.856406,15.588457,36.373067,-36.373067,6.928203,-19.052559,6.928203,-6.928203,-32.908965,Z
29.444864,15.588457,25.980762,34.641016,-48.497423,13.856406,-25.980762,13.856406,-19.052559,-60.621778,V
20.78461,10.392305,22.51666,34.641016,-34.641016,22.51666,-20.78461,6.928203,-10.392305,-27.712813,A
45.033321,19.052559,34.641016,46.765372,-55.425626,5.196152,-27.712813,13.856406,-20.78461,-51.961524,G
31.176915,6.928203,17.320508,22.51666,-36.373067,13.856406,-27.712813,8.660254,-19.052559,-38.105118,P
17.320508,5.196152,17.320508,27.712813,-24.248711,22.51666,-29.444864,3.464102,-20.78461,-25.980762,F
25.980762,13.856406,27.712813,32.908965,-41.569219,5.196152,-17.320508,10.392305,-8.660254,-32.908965,A
43.30127,15.588457,22.51666,34.641016,-39.837169,5.196152,-19.052559,8.660254,-8.660254,-38.105118,S
46.765372,12.124356,17.320508,36.373067,-58.889727,10.392305,-20.78461,13.856406,-10.392305,-46.765372,D
43.30127,31.176915,32.908965,38.105118,-58.889727,17.320508,-24.248711,13.856406,-17.320508,-55.425626,G
55.425626,19.052559,50.229473,51.961524,-62.353829,1.732051,-31.176915,13.856406,-38.105118,-79.674337,M
29.444864,17.320508,25.980762,45.033321,-53.693575,39.837169,-29.444864,10.392305,-15.588457,-43.30127,A
29.444864,13.856406,15.588457,24.248711,-38.105118,17.320508,-27.712813,10.392305,-22.51666,-46.765372,T
34.641016,8.660254,24.248711,41.569219,-39.837169,3.464102,-29.444864,10.392305,-19.052559,-46.765372,C
22.51666,6.928203,17.320508,36.373067,-36.373067,27.712813,-34.641016,8.660254,-22.51666,-34.641016,J
29.444864,15.588457,20.78461,36.373067,-53.693575,19.052559,-19.052559,13.856406,-6.928203,-53.693575,T
19.052559,8.660254,24.248711,38.105118,-29.444864,12.124356,-25.980762,5.196152,-19.052559,-32.908965,K
27.712813,13.856406,13.856406,34.641016,-32.908965,22.51666,-29.444864,6.928203,-19.052559,-31.176915,Z
34.641016,10.392305,41.569219,39.837169,-53.693575,0,-24.248711,13.856406,-25.980762,-67.549981,W
41.569219,27.712813,24.248711,45.033321,-65.817931,36.373067,-29.444864,15.588457,-17.320508,-57.157677,S
32.908965,6.928203,27.712813,41.569219,-38.105118,6.928203,-29.444864,8.660254,-19.052559,-41.569219,C
25.980762,17.320508,24.248711,41.569219,-45.033321,31.176915,-25.980762,8.660254,-12.124356,-36.373067,S
39.837169,17.320508,29.444864,39.837169,-46.765372,13.856406,-22.51666,8.660254,-10.392305,-36.373067,F
34.641016,15.588457,24.248711,34.641016,-46.765372,12.124356,-20.78461,12.124356,-12.124356,-46.765372,X
13.856406,12.124356,15.588457,32.908965,-32.908965,25.980762,-27.712813,6.928203,-13.856406,-31.176915,I
38.105118,-12.124356,31.176915,34.641016,-36.373067,-10.392305,-19.052559,6.928203,-10.392305,-39.837169,H
22.51666,12.124356,19.052559,34.641016,-29.444864,19.052559,-22.51666,5.196152,-8.660254,-25.980762,S
27.712813,12.124356,25.980762,34.641016,-34.641016,5.196152,-19.052559,6.928203,-10.392305,-39.837169,X
24.248711,12.124356,31.176915,38.105118,-43.30127,6.928203,-20.78461,10.392305,-10.392305,-50.229473,V
38.105118,31.176915,20.78461,29.444864,-53.693575,31.176915,-29.444864,12.124356,-22.51666,-51.961524,F
22.51666,6.928203,17.320508,31.176915,-25.980762,13.856406,-17.320508,1.732051,-3.464102,-20.78461,B
27.712813,8.660254,31.176915,36.373067,-43.30127,3.464102,-20.78461,12.124356,-12.124356,-64.08588,V
15.588457,1.732051,24.248711,32.908965,-20.78461,17.320508,-19.052559,3.464102,-8.660254,-15.588457,A
24.248711,15.588457,29.444864,36.373067,-48.497423,10.392305,-19.052559,13.856406,-6.928203,-58.889727,Y
45.033321,20.78461,32.908965,32.908965,-51.961524,13.856406,-25.980762,12.124356,-29.444864,-48.497423,N
48.497423,-17.320508,32.908965,38.105118,-39.837169,-6.928203,-22.51666,12.124356,-13.856406,-41.569219,H
41.569219,15.588457,24.248711,48.497423,-57.157677,5.196152,-24.248711,13.856406,-10.392305,-45.033321,C
