id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4796,4,9,5,6,4,5,8,7,6,9,8,14,2,10,4,10,C
4797,3,3,3,4,1,3,6,7,2,7,6,11,3,8,2,11,K
4798,8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6,W
4799,3,10,5,7,3,4,9,6,6,6,8,14,1,8,4,10,C
4800,5,8,6,7,3,8,8,8,7,5,7,9,3,7,5,10,Q
4801,5,8,5,6,4,7,8,13,1,7,5,8,3,8,0,8,H
4802,6,11,7,9,5,8,7,9,6,7,5,10,4,8,5,5,O
4803,6,10,6,5,4,7,10,4,3,12,5,3,4,11,5,7,P
4804,6,9,8,8,10,7,6,5,5,7,6,8,7,10,8,9,V
4805,6,11,9,8,5,8,9,4,7,13,6,6,5,7,4,6,F
4806,5,8,7,6,4,5,8,2,7,10,9,10,3,8,3,7,K
4807,3,9,5,7,8,9,8,5,4,7,6,6,4,7,8,6,D
4808,4,3,5,4,2,7,7,8,8,7,6,8,3,8,4,8,O
4809,9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,U
4810,7,9,8,4,3,9,6,4,4,13,2,7,6,8,0,7,N
4811,7,9,7,7,4,3,10,2,7,11,11,7,1,11,2,5,Y
4812,4,7,4,5,3,7,8,4,7,10,5,7,2,7,4,8,S
4813,8,13,5,8,2,8,6,7,7,12,5,9,2,10,5,9,C
4814,4,8,5,6,6,7,6,3,4,8,6,11,5,9,3,8,C
4815,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
4816,3,5,4,4,3,4,11,3,6,11,9,6,1,10,3,6,F
4817,4,8,5,5,1,7,7,4,4,7,6,8,3,8,4,8,X
4818,4,10,5,7,5,6,7,6,9,6,4,10,3,8,6,9,E
4819,4,10,5,8,5,7,7,6,7,7,7,5,6,8,3,7,D
4820,2,4,3,3,2,8,7,7,5,7,7,8,2,9,9,8,S
4821,5,10,6,8,3,8,6,8,9,6,5,11,2,8,6,10,G
4822,5,9,7,7,9,8,9,5,3,7,6,6,9,8,9,7,H
4823,3,7,3,4,2,7,8,14,1,7,5,8,3,8,0,8,H
4824,5,7,6,9,9,8,8,7,3,7,7,8,9,11,6,4,Y
4825,3,4,3,6,1,0,1,6,6,0,0,6,0,8,0,8,L
4826,5,10,6,8,6,7,7,13,1,6,6,8,6,9,0,6,N
4827,4,6,5,4,4,7,9,5,6,10,6,6,2,8,6,8,B
4828,4,9,7,7,7,5,8,2,4,10,8,7,8,10,4,4,F
4829,5,6,6,6,5,6,7,6,7,9,7,9,4,7,5,5,O
4830,5,5,6,8,4,7,7,12,2,7,9,8,8,6,0,8,M
4831,2,3,4,2,1,9,6,3,7,10,4,8,1,8,5,10,S
4832,4,9,5,7,4,7,8,13,1,7,5,8,3,8,0,8,H
4833,2,4,4,3,2,8,9,3,4,12,4,3,1,10,3,8,P
4834,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,N
4835,6,11,6,6,3,9,5,4,4,13,6,9,3,10,3,8,S
4836,2,3,4,1,2,8,7,2,5,10,5,6,1,8,4,9,B
4837,7,10,5,5,2,7,8,5,7,10,6,8,1,9,7,8,E
4838,3,4,4,6,1,11,2,11,3,12,9,14,1,6,0,8,J
4839,4,4,5,6,3,8,6,5,9,5,6,8,0,8,9,8,S
4840,2,6,4,4,2,8,2,2,2,7,2,8,2,6,3,6,A
4841,3,4,4,3,2,7,7,3,9,6,6,8,3,8,6,8,X
4842,4,10,6,8,4,7,7,4,9,6,6,8,3,8,7,7,X
4843,4,7,6,5,4,7,9,6,6,7,6,6,6,8,1,6,N
4844,3,6,5,4,1,8,8,4,2,7,14,8,3,9,0,8,V
4845,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,M
4846,8,12,7,6,6,8,8,4,5,9,5,7,7,5,8,7,B
4847,3,6,5,4,4,6,7,5,5,7,5,8,3,7,6,12,H
4848,3,4,3,2,2,8,8,6,5,7,6,7,2,8,9,8,S
4849,4,5,6,4,4,8,7,3,5,7,8,8,5,9,3,6,A
4850,3,7,5,5,6,7,5,3,3,6,5,7,3,8,9,3,S
4851,6,5,7,4,3,3,10,3,3,10,10,8,7,10,1,7,W
4852,5,8,6,10,9,8,9,3,2,6,8,7,6,10,6,4,P
4853,2,5,3,6,3,8,8,7,2,5,7,10,3,9,5,9,Q
4854,2,6,4,4,2,7,8,3,8,6,6,6,3,8,7,7,X
4855,2,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,L
4856,8,10,11,8,5,4,8,4,9,12,12,11,3,8,4,5,K
4857,5,11,5,8,4,6,8,10,7,7,5,7,3,8,9,10,B
4858,6,7,8,5,5,7,7,3,7,10,7,9,3,8,3,7,H
4859,5,7,6,9,6,9,10,6,3,4,8,12,3,10,8,12,Q
4860,4,9,6,6,4,5,10,6,5,10,8,3,1,10,4,6,P
4861,5,9,8,6,5,11,6,3,6,11,1,6,4,5,4,10,R
4862,8,10,6,5,3,6,11,5,3,12,4,4,4,10,4,8,P
4863,3,7,4,5,3,7,6,9,7,6,7,7,2,9,8,9,B
4864,1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8,A
4865,3,7,4,5,2,7,4,2,0,6,2,8,2,7,1,7,A
4866,2,1,2,1,0,5,7,8,1,7,6,11,3,8,2,11,K
4867,3,1,4,2,2,7,7,6,7,7,6,5,2,8,3,7,D
4868,3,8,4,6,5,6,7,3,6,8,7,10,4,10,8,10,E
4869,3,4,4,6,6,8,9,4,0,8,7,7,5,9,5,7,P
4870,5,11,7,8,5,4,9,6,7,9,11,10,3,9,1,8,U
4871,6,11,8,9,9,8,7,8,3,7,6,8,3,8,9,3,A
4872,3,9,6,7,5,8,5,0,4,6,3,7,2,7,4,5,A
4873,6,10,9,8,4,5,9,2,9,10,10,9,3,8,4,6,X
4874,4,9,5,7,3,8,8,6,9,5,6,6,0,8,9,7,S
4875,4,4,4,6,2,5,7,10,8,6,6,5,3,8,4,8,D
4876,3,3,5,2,2,7,8,1,8,10,7,8,2,8,3,7,X
4877,7,11,5,6,3,6,9,6,8,10,7,8,1,9,7,8,E
4878,8,10,9,8,4,3,9,6,8,12,11,9,3,9,1,7,U
4879,4,8,5,6,3,4,8,5,6,9,8,14,3,7,4,8,C
4880,9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,U
4881,3,3,4,2,2,5,10,3,2,9,9,7,5,11,1,7,W
4882,1,8,1,6,2,7,7,0,7,7,6,8,0,8,3,8,I
4883,7,10,9,7,11,7,8,5,2,7,6,8,12,11,9,12,O
4884,7,15,7,8,4,5,9,3,5,13,8,7,3,7,4,7,S
4885,5,9,7,7,4,8,5,3,0,6,1,8,2,7,1,8,A
4886,4,4,5,6,2,7,6,7,8,6,6,9,2,8,6,11,G
4887,4,8,6,9,7,7,8,4,4,7,6,7,5,9,10,8,F
4888,3,4,5,3,2,7,6,1,6,10,6,10,3,8,3,8,K
4889,3,6,4,4,3,6,8,5,10,7,7,10,1,9,7,8,Z
4890,2,4,4,3,2,7,8,2,8,11,7,9,2,8,4,8,E
4891,7,11,7,8,4,6,8,2,8,8,10,5,5,11,6,3,Y
4892,4,5,5,3,2,6,8,6,7,7,10,9,3,9,0,8,U
4893,5,7,5,5,3,3,11,2,3,10,11,8,2,11,1,8,V
4894,5,8,7,6,4,6,9,2,4,9,8,8,6,7,2,7,N
4895,3,7,3,5,2,8,6,10,4,7,12,9,3,9,0,8,U
4896,4,6,4,7,4,7,9,5,3,7,9,11,3,9,7,8,Q
4897,4,10,5,7,7,8,7,6,5,7,6,6,6,8,6,10,B
4898,5,10,4,6,2,9,7,3,6,13,4,5,2,9,4,10,I
4899,5,9,6,7,4,8,6,6,11,7,5,6,1,7,8,8,Z
4900,6,8,8,6,5,10,6,3,7,10,3,7,4,9,4,10,H
4901,1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,Z
4902,5,7,6,5,4,7,10,8,5,5,8,11,5,9,4,7,O
4903,4,7,6,5,6,7,8,4,4,7,6,7,5,9,5,4,N
4904,4,10,6,8,3,8,8,9,8,6,7,10,3,8,4,8,O
4905,6,11,7,8,3,9,5,3,7,15,4,10,0,6,1,7,J
4906,3,9,6,7,4,11,3,1,2,8,3,9,4,5,3,8,A
4907,5,11,8,8,9,6,7,3,4,8,8,9,7,10,7,6,N
4908,6,6,8,9,8,7,9,3,2,8,8,6,8,11,6,5,P
4909,5,10,5,8,5,8,6,8,4,9,5,8,3,8,3,8,O
4910,2,5,4,4,2,10,6,2,6,12,4,9,1,6,1,7,J
4911,4,7,6,5,5,8,5,6,4,6,9,8,3,8,8,4,Y
4912,2,4,4,2,2,8,8,4,4,9,5,7,2,7,3,10,R
4913,4,5,6,6,5,7,9,4,5,7,7,8,3,7,8,8,I
4914,5,9,5,4,2,8,7,4,3,13,7,7,3,10,3,7,S
4915,4,9,5,7,3,5,7,10,9,6,5,6,3,8,4,8,D
4916,2,7,4,5,2,6,11,5,4,10,8,3,1,10,4,6,P
4917,6,9,6,7,5,4,10,3,3,9,8,7,7,11,2,5,W
4918,2,3,3,2,2,8,7,1,7,11,5,8,2,8,4,10,E
4919,4,8,4,9,6,7,10,5,3,6,10,11,3,9,6,8,Q
4920,4,10,5,7,4,7,5,3,0,7,1,8,2,7,3,8,A
4921,3,6,5,4,4,8,7,6,6,7,6,5,2,8,7,10,B
4922,3,3,4,2,1,5,11,3,7,11,9,4,1,10,2,5,T
4923,4,5,5,7,7,9,6,6,3,7,7,8,7,8,6,4,Y
4924,4,8,5,6,5,7,6,13,2,7,7,8,3,8,0,8,H
4925,5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7,N
4926,4,5,5,8,2,7,5,14,5,7,14,8,3,9,0,8,U
4927,2,3,2,1,1,5,11,3,5,11,9,5,1,9,3,6,F
4928,4,9,6,7,4,8,7,4,9,6,7,8,4,6,8,9,X
4929,5,11,8,8,9,8,8,6,7,7,5,8,3,8,4,7,H
4930,2,1,2,2,1,7,7,7,4,7,6,8,2,8,2,7,O
4931,3,4,4,3,2,5,10,2,7,10,10,5,1,11,3,5,Y
4932,6,9,6,6,4,5,7,6,6,9,8,10,2,8,5,9,G
4933,5,8,7,9,6,8,5,8,5,6,6,9,3,8,6,10,Q
4934,1,0,1,0,0,7,6,10,4,7,11,8,3,10,0,8,U
4935,7,15,7,8,5,9,3,4,4,12,7,11,4,8,7,9,L
4936,4,9,6,8,5,8,9,7,4,6,9,9,3,8,7,10,Q
4937,2,7,4,5,2,8,4,2,1,7,1,8,2,6,1,8,A
4938,4,9,7,7,6,7,8,4,1,7,9,8,7,11,0,8,W
4939,5,5,5,8,4,7,9,10,8,7,5,7,2,8,9,10,B
4940,1,1,3,2,1,8,2,2,2,8,2,8,1,6,2,7,A
4941,4,8,4,6,3,7,7,12,1,7,9,8,8,6,0,8,M
4942,3,6,4,4,2,6,7,5,6,11,8,12,1,9,3,9,C
4943,5,8,6,6,3,3,9,6,7,12,11,9,3,9,1,7,U
4944,4,8,5,6,4,7,7,8,4,7,6,8,3,8,3,8,O
4945,6,8,9,10,9,7,5,4,3,6,4,7,7,7,10,9,H
4946,3,7,4,5,3,6,10,3,5,10,9,6,2,10,3,6,F
4947,4,8,6,6,6,7,7,3,5,6,5,10,2,7,8,8,X
4948,3,6,5,7,4,8,8,4,5,7,7,7,3,9,9,11,J
4949,5,5,6,7,3,7,7,9,8,7,6,8,3,8,4,8,O
4950,7,11,9,8,7,6,9,4,7,5,8,10,6,10,1,8,U
4951,2,5,3,3,2,6,7,5,5,10,7,10,2,9,4,9,G
4952,5,6,7,4,4,5,11,3,2,9,8,7,9,13,2,5,W
4953,4,6,6,4,4,9,7,2,6,13,5,6,1,10,3,10,P
4954,4,9,6,7,7,9,7,4,4,7,6,6,5,10,6,5,N
4955,4,2,5,3,4,6,6,6,5,7,7,10,8,6,2,8,M
4956,5,11,5,8,4,3,13,7,1,11,6,3,0,10,3,8,P
4957,8,10,11,9,10,7,4,4,5,6,4,8,5,3,7,7,Q
4958,2,7,4,5,2,7,7,4,8,6,6,8,3,8,6,8,X
4959,7,14,7,8,4,6,8,2,7,11,7,8,4,9,4,7,X
4960,4,8,5,6,3,4,5,1,9,7,2,11,0,7,3,7,L
4961,4,8,4,6,3,6,6,6,7,11,7,12,2,10,3,10,G
4962,2,7,3,5,1,5,7,7,8,7,6,14,1,8,4,9,C
4963,2,1,2,3,2,7,7,6,6,7,6,8,2,8,5,10,E
4964,8,13,6,7,4,9,7,5,6,9,5,4,4,10,6,5,Y
4965,5,11,6,8,6,8,8,13,1,6,6,8,6,8,1,10,N
4966,4,10,7,8,4,4,9,1,8,10,12,10,1,11,2,7,Y
4967,3,7,5,5,3,4,8,1,7,10,11,9,2,9,3,5,X
4968,1,3,2,2,1,10,7,1,5,11,4,8,0,7,0,7,J
4969,3,6,4,4,2,7,7,14,0,7,6,8,3,8,0,8,H
4970,3,4,4,6,2,9,8,6,9,5,5,6,0,8,9,7,S
4971,1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,N
4972,6,10,8,8,5,7,7,9,4,7,6,8,3,8,4,8,O
4973,4,8,6,6,4,4,10,3,4,10,10,9,5,8,1,8,N
4974,4,8,6,6,4,9,6,1,8,10,3,7,3,9,4,9,X
4975,3,7,5,5,4,7,8,5,8,6,5,9,3,8,6,9,E
4976,2,1,3,2,1,4,10,3,5,10,8,5,0,9,3,7,P
4977,5,9,7,8,7,5,8,4,3,8,6,9,5,11,10,9,E
4978,3,5,5,4,2,6,8,3,4,10,7,8,5,8,1,8,N
4979,9,13,6,7,3,6,10,6,8,11,8,8,2,8,5,9,C
4980,2,3,2,1,1,7,9,5,5,6,9,9,3,10,1,8,U
4981,1,0,1,1,0,8,13,1,5,6,10,8,0,8,0,8,T
4982,3,10,4,7,2,3,7,6,11,7,6,15,0,8,7,7,E
4983,2,5,4,4,2,7,10,1,7,7,11,8,1,11,2,8,Y
4984,6,10,6,5,4,12,3,6,2,12,2,10,5,3,3,10,A
4985,7,8,7,6,3,2,12,4,6,13,11,5,1,11,1,5,Y
4986,5,5,5,8,3,5,10,10,4,7,5,8,3,7,6,11,R
4987,5,10,8,7,12,7,7,6,2,7,7,8,13,12,4,10,W
4988,4,9,6,7,4,10,3,2,2,8,2,10,4,4,3,8,A
4989,2,5,4,6,4,9,6,5,4,7,3,6,2,7,7,6,Z
4990,2,5,3,4,2,8,7,7,4,9,6,8,2,8,2,8,O
4991,7,10,8,8,5,7,7,4,6,9,8,9,2,11,5,6,S
4992,7,15,7,9,5,9,6,5,6,12,3,7,5,7,6,10,D
4993,6,10,9,8,6,7,8,4,8,4,7,9,6,9,1,8,U
4994,5,9,6,7,3,7,6,9,8,7,5,8,3,8,4,8,O
4995,2,3,3,2,1,8,7,7,4,7,6,8,2,8,2,8,O
4996,2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7,W
4997,2,3,2,1,1,5,10,2,7,10,9,4,1,11,2,5,Y
4998,4,9,6,6,6,6,7,3,5,6,5,9,6,10,7,5,R
4999,2,4,4,3,2,7,8,3,4,12,5,4,1,10,2,8,P
5000,6,11,7,8,6,7,7,8,7,6,5,10,2,7,5,11,G
5001,3,6,4,4,2,6,6,4,4,14,8,12,1,6,1,6,J
5002,4,8,7,6,4,4,8,2,8,10,12,10,3,8,4,5,X
5003,9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4,W
5004,5,11,5,8,4,4,7,5,6,11,9,14,2,10,4,7,C
5005,3,7,4,5,2,5,8,7,7,9,8,13,1,10,4,10,C
5006,7,9,7,5,4,7,7,2,9,12,6,8,3,7,6,6,Z
5007,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4,T
5008,3,8,4,6,4,8,8,6,5,9,6,4,3,8,3,6,D
5009,2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,D
5010,5,10,7,8,3,10,6,2,8,14,3,8,0,7,0,8,J
5011,4,6,5,4,4,9,7,3,6,10,4,6,2,8,5,10,B
5012,4,10,6,8,7,6,6,4,3,8,7,11,6,9,3,8,C
5013,2,4,3,3,1,11,6,2,7,11,3,7,0,7,1,8,J
5014,2,3,3,1,2,8,8,3,5,10,6,8,3,8,2,8,H
5015,2,7,3,5,2,8,4,3,7,7,2,8,1,6,2,8,L
5016,5,10,7,8,3,8,3,2,8,9,2,9,1,6,3,8,L
5017,4,4,5,6,2,7,6,5,9,5,6,10,0,8,9,8,S
5018,4,5,5,4,3,6,9,5,7,7,10,9,3,9,1,8,U
5019,5,5,6,7,3,8,6,8,9,6,5,11,1,8,6,11,G
5020,4,7,5,5,3,8,8,2,8,7,6,7,0,8,4,7,I
5021,3,5,4,7,2,7,7,9,6,7,6,8,3,8,4,8,O
5022,4,8,6,6,5,8,9,4,6,10,5,5,2,8,6,9,B
5023,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,M
5024,8,9,9,7,5,3,9,5,8,10,10,10,3,9,2,6,U
5025,2,4,4,3,1,5,12,3,5,13,7,3,1,10,1,6,F
5026,5,8,7,6,7,8,6,7,3,8,6,8,6,6,6,11,R
5027,3,4,6,3,2,7,7,1,9,10,6,8,2,8,3,7,X
5028,4,9,5,6,2,1,15,5,3,12,9,4,0,8,2,6,F
5029,4,10,5,8,4,6,8,6,10,7,7,10,1,9,8,8,Z
5030,4,7,5,5,1,4,14,4,7,12,9,3,0,10,1,5,T
5031,8,15,8,8,5,5,8,5,4,8,7,6,6,12,3,8,V
5032,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9,D
5033,7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11,D
5034,9,13,7,7,3,4,13,3,5,13,7,3,2,7,5,4,F
5035,3,4,3,2,1,6,11,2,7,11,9,5,2,9,3,4,T
5036,6,10,9,8,14,9,7,5,2,7,6,8,11,11,4,8,W
5037,3,6,4,4,2,4,9,6,7,12,9,10,2,10,3,7,C
5038,5,9,6,8,3,9,6,9,8,7,4,9,3,8,4,8,Q
5039,1,1,3,2,1,5,10,1,6,9,11,9,1,11,2,8,Y
5040,2,4,3,3,1,4,8,4,6,11,9,11,1,9,3,7,C
5041,5,11,7,8,5,8,9,4,6,8,4,9,4,6,6,11,R
5042,4,4,6,3,3,7,6,3,4,10,8,9,9,5,3,9,M
5043,1,2,2,3,2,8,7,6,2,5,6,10,2,9,4,9,Q
5044,1,3,2,1,1,11,3,3,2,10,2,9,1,6,1,8,A
5045,3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8,T
5046,4,7,6,9,9,9,6,6,3,7,7,8,7,9,6,5,Y
5047,2,9,3,7,3,8,7,0,7,7,6,8,0,8,3,7,I
5048,3,7,4,5,3,6,6,9,7,6,6,7,2,8,9,9,B
5049,4,11,5,8,3,6,11,10,4,7,3,9,3,7,5,11,R
5050,1,0,1,0,0,8,7,6,4,7,6,8,2,8,2,8,O
5051,4,8,4,6,3,1,13,4,4,12,10,6,0,8,1,6,F
5052,3,3,4,5,2,7,7,8,7,6,5,11,2,8,5,10,G
5053,4,4,6,3,3,7,7,3,6,10,7,8,5,9,4,8,H
5054,5,7,7,5,5,8,6,1,8,11,4,9,3,8,5,10,E
5055,5,9,8,7,4,3,10,3,4,10,10,9,5,8,1,7,N
5056,3,7,5,5,4,8,9,4,3,8,5,6,6,9,6,4,J
5057,8,12,8,7,4,9,7,3,7,9,2,5,5,7,4,8,K
5058,5,9,5,7,1,0,0,7,6,0,1,4,0,8,0,8,L
5059,3,5,4,3,2,8,7,8,5,7,7,8,2,8,3,8,O
5060,1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,U
5061,2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5,T
5062,5,8,5,9,7,8,7,7,3,8,6,9,3,9,6,7,Q
5063,2,3,3,1,1,5,8,2,7,11,8,10,1,8,3,7,E
5064,3,5,6,4,2,6,12,2,3,8,11,8,2,10,1,9,V
5065,3,7,3,5,3,6,8,9,7,7,5,7,2,8,8,9,B
5066,3,9,3,7,1,0,1,5,6,0,0,7,0,8,0,8,L
5067,5,10,5,7,3,7,6,15,1,7,7,8,3,8,0,8,H
5068,3,4,4,3,3,8,6,6,3,7,7,8,7,5,2,7,M
5069,5,8,7,6,5,7,9,2,5,13,6,5,2,10,2,8,F
5070,6,12,6,6,3,8,7,4,3,13,8,8,3,10,3,8,S
5071,2,3,3,2,1,9,2,2,1,8,2,10,1,6,2,8,A
5072,2,1,3,1,1,5,9,4,4,9,7,4,1,9,3,7,P
5073,8,13,7,8,7,9,7,4,5,9,5,7,7,6,9,8,B
5074,3,3,4,4,2,7,6,7,8,6,5,10,1,8,6,11,G
5075,6,9,8,6,7,11,6,3,6,10,3,7,3,7,3,10,H
5076,3,4,5,3,3,8,7,3,5,10,4,7,2,7,4,10,R
5077,3,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,X
5078,3,4,4,6,2,7,5,7,7,5,5,10,1,8,6,11,G
5079,6,10,6,8,4,4,9,7,7,13,10,8,2,10,2,7,C
5080,8,14,8,8,4,9,4,4,4,13,5,8,3,10,3,8,S
5081,3,8,4,7,2,8,7,8,5,6,7,8,3,8,5,9,Q
5082,3,4,5,3,2,7,7,4,9,6,6,8,2,8,6,8,X
5083,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,I
5084,3,10,3,8,2,0,2,3,6,1,0,8,0,8,0,8,L
5085,4,9,6,7,9,8,7,5,1,7,6,8,10,11,3,9,W
5086,2,7,2,5,1,15,3,3,5,12,1,8,0,8,0,8,J
5087,3,6,4,4,4,8,7,6,3,7,6,10,3,8,7,9,E
5088,6,6,6,4,4,5,11,3,2,9,7,7,7,12,2,6,W
5089,5,10,7,8,4,11,8,5,2,6,9,8,8,10,0,8,W
5090,3,7,4,5,4,7,6,5,4,7,7,11,6,5,1,10,M
5091,5,7,7,6,7,7,8,4,8,8,7,9,3,8,8,6,T
5092,3,8,3,6,2,13,3,5,4,13,2,10,0,7,0,8,J
5093,2,1,3,3,2,7,7,3,8,6,6,8,2,8,6,8,X
5094,4,5,8,4,4,7,6,3,4,9,7,8,7,5,2,8,M
5095,2,2,3,3,1,4,4,3,7,2,1,7,0,7,1,6,L
5096,5,7,6,6,7,7,8,5,3,7,5,7,8,7,5,7,N
5097,3,7,4,5,2,5,11,3,4,9,12,8,2,10,1,8,V
5098,3,5,4,3,2,4,11,2,7,11,10,6,1,11,2,5,Y
5099,1,1,2,1,1,7,10,1,5,7,11,8,1,11,1,8,Y
5100,2,9,4,6,2,7,4,3,2,6,1,8,2,7,2,8,A
5101,4,8,4,6,2,3,11,4,4,11,12,8,2,10,1,8,V
5102,6,9,6,7,6,3,12,2,2,10,9,8,6,11,2,7,W
5103,3,10,4,7,2,7,7,4,4,7,6,8,3,8,4,8,X
5104,3,9,3,6,1,1,12,5,5,11,10,8,0,8,3,6,F
5105,4,11,6,9,5,8,4,0,8,9,3,10,2,5,3,9,L
5106,4,9,6,7,7,8,7,2,8,7,6,8,0,8,9,8,Z
5107,3,5,4,3,3,8,7,6,6,7,6,6,3,8,3,6,H
5108,4,8,6,6,7,5,6,4,4,7,6,9,8,11,7,6,R
5109,2,3,3,2,1,7,9,3,4,13,5,4,0,9,2,9,P
5110,4,9,7,6,4,11,6,1,8,10,1,6,2,8,3,10,X
5111,1,0,2,0,0,7,9,3,1,7,12,8,1,11,0,8,Y
5112,5,9,5,6,2,7,7,15,0,7,6,8,3,8,0,8,H
5113,4,7,6,5,5,7,8,5,5,9,7,6,3,7,6,7,B
5114,5,9,8,7,4,7,8,1,8,10,7,8,3,8,4,7,X
5115,7,9,10,8,11,7,6,5,5,7,6,8,7,10,8,8,V
5116,3,5,5,7,2,8,8,4,3,7,14,8,3,9,0,8,V
5117,4,8,6,6,8,9,7,4,7,7,6,5,5,5,7,7,D
5118,7,9,10,7,6,5,8,2,7,10,8,10,3,8,4,7,K
5119,4,6,6,8,8,9,9,5,0,6,7,10,6,12,5,10,Q
5120,2,5,4,4,3,9,7,5,6,10,4,6,2,8,3,8,D
5121,5,11,6,8,6,7,5,8,6,6,8,9,2,11,9,8,S
5122,5,10,6,8,3,8,8,6,9,5,6,7,0,8,9,8,S
5123,3,3,4,2,1,4,12,4,3,11,11,6,2,11,1,8,V
5124,4,9,6,7,3,6,12,3,8,8,12,8,1,11,1,7,T
5125,3,8,5,6,3,5,4,3,0,5,2,7,2,7,2,7,A
5126,3,6,4,5,4,5,8,4,3,7,6,9,4,10,8,11,E
5127,4,9,6,6,9,9,9,4,5,7,6,6,5,8,9,5,D
5128,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8,Y
5129,7,10,5,8,4,8,10,3,3,13,4,5,2,9,7,9,J
5130,6,9,8,7,10,9,8,4,5,5,8,8,10,7,8,6,U
5131,3,9,5,6,4,6,7,9,6,6,6,5,3,8,3,8,D
5132,4,7,5,5,2,7,4,14,5,7,14,8,3,9,0,8,U
5133,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,I
5134,3,7,4,5,3,7,6,11,1,8,9,8,7,6,0,8,M
5135,4,7,6,6,7,7,6,4,3,7,6,9,6,11,8,12,E
5136,5,10,7,8,6,8,5,3,5,6,7,7,3,10,9,9,X
5137,6,9,6,6,5,2,11,2,3,10,10,8,5,11,1,7,W
5138,3,4,4,3,2,7,8,5,6,5,9,9,5,10,1,7,U
5139,4,5,5,5,2,9,8,7,6,5,7,9,3,8,5,9,Q
5140,4,8,5,6,2,4,13,8,1,11,6,3,1,10,4,8,P
5141,2,3,4,2,1,7,11,4,3,11,4,2,0,9,3,8,P
5142,4,2,5,4,4,8,7,6,6,7,6,6,2,8,7,10,B
5143,3,6,4,4,1,3,9,5,7,11,11,10,2,9,2,6,C
5144,3,5,6,4,4,7,7,2,4,9,7,8,7,5,1,8,M
5145,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8,E
5146,6,11,9,8,8,8,8,5,6,10,6,5,6,9,6,11,D
5147,3,9,4,7,2,5,8,7,9,6,7,13,1,8,4,9,C
5148,5,9,5,7,6,5,10,7,4,7,4,9,2,7,5,11,R
5149,5,9,5,6,2,4,15,8,1,12,6,2,0,9,4,8,P
5150,9,13,6,7,4,5,7,7,4,10,7,8,5,9,5,7,O
5151,5,10,7,8,9,8,8,5,3,7,9,8,6,8,3,7,W
5152,6,9,6,7,3,1,12,4,4,12,12,8,2,10,1,7,V
5153,5,11,7,8,8,8,5,5,3,8,7,9,9,9,6,11,V
5154,4,8,4,6,3,6,7,10,10,7,6,6,3,8,4,8,D
5155,8,10,8,5,4,9,8,4,5,8,3,5,6,7,4,8,H
5156,3,7,4,5,3,8,8,7,5,7,5,6,2,8,8,8,S
5157,2,1,3,2,1,6,7,6,9,7,6,14,0,8,4,9,C
5158,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7,M
5159,3,1,5,2,3,8,11,3,2,6,9,8,7,11,0,7,W
5160,2,5,3,4,3,7,7,5,7,7,6,9,2,8,5,10,E
5161,5,9,7,7,5,6,7,7,5,5,6,11,4,8,4,8,G
5162,3,3,3,5,1,0,1,6,6,0,0,6,0,8,0,8,L
5163,4,9,6,7,2,7,12,1,3,7,11,8,0,10,0,8,Y
5164,5,5,6,7,3,4,12,9,2,10,6,4,1,10,4,8,P
5165,5,9,7,7,5,10,6,2,9,11,4,8,2,8,5,12,E
5166,4,6,6,7,7,8,9,5,5,7,5,8,5,8,8,6,F
5167,4,7,6,5,4,3,8,3,7,11,11,12,3,8,3,5,K
5168,4,5,4,7,2,4,12,9,2,10,6,4,1,10,4,8,P
5169,4,7,6,5,4,6,6,6,5,6,6,11,2,9,4,9,G
5170,3,4,4,6,2,8,8,8,7,6,7,8,2,7,6,11,G
