@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R9-16

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.006761,0.005335,0.004415,-0.004205,-0.003304,0.004274,0.006754,-0.006143,D
-0.000193,-0.005898,0.001497,-0.005902,0.002981,0.006493,0.008773,-0.002028,F
0.014308,0.004232,0.001822,-0.018884,0.005292,0.002957,-0.015596,-0.001091,R
-0.004808,-0.009872,0.004736,-0.005119,0.000659,0.00493,0.001031,-0.003546,N
0.002889,-0.008649,-0.005025,0.000234,0.00136,-0.002135,0.003044,-0.00109,E
-0.007383,0.014645,0.012101,-0.01372,-0.008311,-0.012388,-0.005102,0.037634,Y
-0.003926,-0.004885,0.005778,-0.001329,-0.003674,-0.005038,0.005297,0.016445,Z
0.005034,0.001614,-0.001872,0.007679,0.002347,-0.00307,-0.001505,-0.000233,O
-0.008107,0.001733,-0.007143,0.006279,0.009878,0.002914,-0.009615,-0.001978,K
-0.001637,0.003644,0.000501,0.000579,-0.005155,0.008268,-0.006525,-0.006328,B
-0.002044,0.002124,0.002134,-0.002261,0.001108,-0.004033,-0.003659,-0.00072,T
-0.003113,-0.018579,0.001567,0.005436,0.001516,0.00801,-0.00241,0.008367,L
-0.003377,-0.004985,-0.003303,0.00551,-0.006958,-0.004865,-0.006724,0.000618,T
0.007797,-0.013237,-0.003487,-0.002427,-0.002628,0.000472,0.017916,-0.001174,J
0.007088,-0.000649,0.003801,-0.00379,-0.007789,0.001489,0.00168,-0.008548,B
-0.003286,0.001061,-0.002845,-0.000501,-0.00887,0.000393,-0.003155,-0.001908,X
0.004333,0.003755,0.005853,0.005008,0.004746,-0.00331,-0.001515,-0.002786,E
0.005911,-0.003851,0.002302,-0.01611,0.007638,-0.00058,-0.006184,0.00751,T
-0.008101,-0.004191,0.013769,0.010324,0.009885,-0.013905,-0.006462,0.006259,E
0.003659,0.005514,-0.004223,-0.016317,0.007494,0.007023,-0.007456,-0.005998,O
-0.005098,-0.003409,0.000367,0.004907,0.010612,-0.00816,0.005195,-0.002148,C
0.009813,0.001592,0.004958,0.000754,-0.003079,-0.001313,0.000766,0.002396,Z
-0.000146,0.012171,0.012305,0.002585,-0.005393,-0.00136,-0.001275,0.003974,M
-0.00998,0.006914,-0.003423,-0.001809,-0.003832,0.001032,-0.004708,-0.010093,S
0.001116,-0.002597,0.001281,-0.00234,0.000983,-0.00218,0.007797,-0.007995,D
-0.00469,-0.007652,-0.00518,0.002902,-0.001197,-0.005572,0.007377,0.001636,K
0.011252,-0.003898,-0.012166,0.001059,-0.000093,-0.006184,-0.000182,0.01731,I
-0.010818,-0.002901,0.009077,0.007941,0.005249,0.005232,-0.004268,0.007093,K
-0.004371,-0.001965,-0.004175,0.00162,0.000161,-0.008224,-0.002146,-0.004958,K
-0.001797,0.005332,-0.008623,-0.008076,0.017764,0.003106,-0.003344,-0.001214,E
0.00777,0.001679,0.005093,-0.006239,-0.00206,-0.007621,-0.006648,-0.008935,R
0.003305,0.003859,-0.011628,0.009678,0.00171,-0.001287,0.000308,0.007301,V
-0.008694,0.025772,0.027133,0.012296,0.004095,0.002493,0.016614,0.017755,U
-0.000507,-0.011939,0.00204,0.000735,0.004541,0.002822,0.005052,-0.009882,X
-0.007664,0.004136,-0.010039,-0.009101,0.013764,0.001922,0.001332,0.001341,S
-0.00804,-0.000339,-0.016501,0.008072,-0.002042,-0.010394,-0.010847,-0.006747,L
0.000051,-0.00115,0.000225,-0.003097,-0.003372,0.001865,0.015037,-0.004036,D
0.003234,0.006715,-0.001684,-0.009842,-0.008101,0.004156,0.007072,-0.01294,P
0.008277,0.00653,-0.004406,-0.000131,-0.000504,-0.000741,-0.00004,-0.00669,R
-0.000963,0.000421,0.00772,0.005781,-0.002153,0.00401,-0.004159,-0.001295,H
0.011921,-0.015452,-0.003756,-0.004289,-0.003103,-0.00074,0.009323,0.00641,J
0.006748,0.011232,0.009325,0.003654,-0.000062,-0.002582,-0.001176,0.001191,M
-0.014944,0.000529,-0.010066,0.001466,0.002775,-0.008579,-0.004562,0.001473,C
-0.002027,0.006009,-0.001153,0.006396,-0.00346,0.005312,0.002676,-0.007837,L
-0.011165,0.002769,-0.006577,-0.00304,-0.005826,-0.00498,0.002378,-0.003435,V
-0.003408,-0.003802,-0.001768,-0.007992,0.000524,0.00303,0.010419,-0.006059,F
-0.00825,-0.007684,0.002604,-0.000886,-0.001375,0.012782,0.00494,0.002954,A
0.001083,0.002426,-0.005807,0.006915,-0.006512,-0.006416,0.010294,0.009127,Y
0.00505,0.013894,-0.006706,0.01389,0.005662,0.011243,0.001887,0.016587,V
0.007443,0.006059,0.01069,0.003915,-0.005125,0.000885,-0.003278,0.001188,M
-0.005782,-0.000452,0.006347,0.002034,0.001616,0.002987,-0.008921,0.001448,N
0.004188,0.016632,-0.007786,-0.017108,0.000722,0.007832,-0.000812,-0.001697,V
0.008761,0.004455,0.007255,0.007403,0.008405,0.001358,-0.003796,-0.004227,O
-0.00244,0.006527,-0.013722,0.002214,0.001016,0.005004,0.001061,0.013582,Y
-0.003253,-0.005473,0.01147,-0.005799,0.004333,-0.003938,-0.005347,-0.004709,O
0.004419,-0.010746,0.001475,0.002178,-0.01318,0.01413,-0.014926,0.000857,A
0.00273,0.012397,-0.005533,-0.002293,-0.002098,-0.001696,-0.000462,-0.003571,B
-0.001154,0.009311,0.011665,-0.001605,-0.006228,-0.000357,0.007737,0.000015,M
-0.004449,0.007028,-0.001455,-0.008904,0.002181,0.005434,0.001602,0.009071,Y
-0.004053,-0.017812,0.006111,-0.007832,-0.000101,0.011039,0.001069,-0.011754,N
0.011675,0.00593,-0.000459,0.00598,0.000565,0.004524,-0.006946,-0.004335,S
0.006135,-0.014326,0.007928,0.002999,-0.010713,0.014255,-0.010658,0.003679,A
-0.011736,-0.007258,0.014631,-0.003382,0.000997,-0.004192,-0.011453,0.004554,U
-0.009015,-0.000417,-0.007213,-0.012295,-0.00317,-0.01006,-0.007531,0.011136,W
-0.001204,0.008584,-0.003101,0.002618,-0.000203,0.003272,0.006075,-0.00952,B
-0.000263,0.004569,-0.012823,-0.013438,0.013158,-0.002071,-0.001165,-0.001855,E
0.000804,0.015318,-0.012634,-0.013774,0.008455,0.009535,-0.004679,-0.000866,V
0.032245,-0.006949,-0.012041,0.011589,0.001999,-0.000345,-0.006587,0.008099,T
-0.011254,0.007563,-0.009617,-0.000295,-0.007288,-0.01014,-0.002169,-0.008373,V
0.002471,0.004299,-0.004208,-0.000781,-0.008847,0.004036,-0.00398,-0.005584,D
0.007518,0.008967,0.003144,-0.002011,-0.005564,0.003494,0.002815,-0.001835,S
-0.004072,0.005381,0.005225,-0.009355,-0.011343,0.001963,0.010371,0.000406,P
-0.016604,-0.004319,-0.006808,0.010505,-0.009708,0.0252,-0.011444,0.01326,L
0.001858,0.008865,0.006989,0.003865,0.002836,0.002053,-0.001734,-0.000592,D
-0.005447,-0.019662,0.002781,-0.004133,-0.000571,0.005996,0.005397,-0.013221,N
-0.000068,-0.002857,-0.002481,0.008142,-0.007954,-0.003907,-0.000646,-0.00188,H
-0.000606,0.006655,0.002895,-0.001784,-0.008393,0.001762,0.008049,-0.001986,D
-0.001835,-0.015328,-0.003613,0.002716,-0.001778,-0.000362,0.005127,0.005062,L
-0.010572,-0.002544,-0.005918,0.006409,-0.001955,-0.007958,-0.012091,-0.001029,L
0.001536,0.005628,-0.006406,-0.009034,0.013789,0.005583,-0.001453,-0.006448,Q
0.00542,-0.01715,0.002139,-0.007834,0.003137,0.001098,0.013387,0.007209,J
0.001522,0.00494,-0.006972,-0.007721,-0.004952,0.006163,0.001849,0.006689,V
-0.007826,0.000437,0.005394,0.00272,0.009031,-0.002425,0.00437,0.00162,C
-0.000624,-0.003007,0.003666,0.002622,-0.013131,-0.006398,-0.004726,0.00016,M
-0.009759,0.008099,-0.010253,-0.010379,0.002043,0.010707,-0.002859,-0.005568,V
-0.002446,-0.002913,-0.00383,0.006606,-0.013744,0.000366,0.002011,0.009612,U
0.004263,0.005629,0.000352,-0.019316,0.012,0.005008,-0.001667,-0.003367,C
-0.000345,-0.003799,-0.006262,0.000347,-0.001304,-0.000219,0.010294,-0.004736,B
0.003517,-0.010066,-0.00161,0.007829,-0.012871,0.012979,-0.008057,0.00777,L
0.025059,-0.001972,-0.007704,0.004587,-0.010049,-0.00255,0.007784,-0.001331,T
0.001411,-0.007606,-0.007396,0.016519,-0.004334,-0.001672,-0.007551,0.001717,U
-0.001287,-0.004407,0.000401,0.001694,0.002091,0.003016,0.012112,-0.006032,D
0.004008,0.002252,-0.007084,0.001403,0.00277,-0.003788,0.000447,0.008671,F
0.002032,0.001044,0.00286,-0.004449,-0.000497,-0.000664,0.006281,-0.006861,O
-0.002296,-0.004765,0.012376,0.005438,0.004902,0.002387,-0.00481,0.005124,K
0.008264,0.000181,0.007136,0.002189,-0.008443,-0.005022,-0.003045,0.005145,M
-0.005211,0.0038,0.003952,0.00221,0.004249,-0.011528,-0.004052,0.006584,Q
0.003158,-0.002857,-0.001594,-0.003069,0.000426,-0.002749,0.008282,-0.008759,B
0.003113,-0.0105,-0.009242,-0.003447,0.003806,-0.004075,0.008423,0.013611,I
-0.000645,-0.01647,-0.001416,-0.002786,0.005214,0.003207,0.017234,-0.001654,J
0.001205,-0.004952,0.002662,-0.001643,-0.000733,0.002984,0.007923,-0.002975,D
0.003042,-0.000081,0.011495,-0.002664,-0.011465,-0.001979,0.00269,0.003511,X
0.01416,-0.00841,0.002239,-0.001109,-0.003273,0.002968,-0.00292,-0.006621,R
-0.005856,-0.00147,0.003708,0.004159,0.005976,0.00273,-0.001463,-0.0063,O
-0.000798,-0.00312,0.002756,-0.001493,-0.002535,0.005196,0.010305,-0.003475,D
0.000942,0.004154,-0.00414,0.000286,-0.009955,-0.007531,0.001988,-0.005014,S
-0.01193,0.005006,0.004108,-0.005768,-0.002334,-0.015717,-0.010828,0.004668,H
-0.000378,-0.000822,-0.004724,0.008284,0.006698,-0.002588,-0.000271,-0.008141,G
0.001743,-0.013426,0.003298,0.001614,0.008405,0.004361,0.005733,-0.002967,A
-0.007265,0.000341,-0.004756,0.004352,0.006039,-0.001656,0.00298,0.016546,Y
-0.008043,-0.013073,-0.001967,-0.00127,-0.018218,-0.017173,-0.004132,-0.004431,M
0.000478,-0.008566,-0.00662,-0.004064,0.003036,-0.005841,0.015824,0.006273,I
0.005927,0.000033,0.009848,-0.030114,0.000613,-0.023317,-0.003814,0.020431,J
-0.001806,-0.003473,-0.003205,-0.001415,0.002842,-0.0033,0.008622,-0.003972,S
0.003723,0.002236,0.006824,0.009347,0.006358,-0.00277,-0.00714,0.005148,Q
0.005064,0.006579,-0.005543,0.007837,0.001816,0.001699,0.000073,-0.005058,G
0.000828,0.007533,0.002572,0.003838,-0.009106,-0.005264,0.002281,0.000046,Q
-0.006105,0.004042,-0.003213,-0.014474,0.006816,0.008852,-0.006814,-0.000726,D
0.009597,0.008768,-0.002735,0.007423,0.001124,0.001543,-0.000048,-0.003129,G
-0.005622,0.003195,0.008082,-0.002395,0.006876,-0.001388,0.001223,0.008816,U
-0.010262,0.024594,0.009272,0.005599,0.000282,0.005357,0.021221,0.003596,U
-0.008996,0.011252,0.001027,0.008987,0.001286,0.009484,0.00721,-0.007114,H
0.004644,0.002656,0.005458,0.007557,0.00162,0.001641,-0.003199,-0.008395,U
0.006929,0.007437,0.006041,0.006644,0.001062,-0.005088,-0.003489,0.003679,Q
0.004219,0.002459,-0.001777,0.003323,-0.002481,0.0018,0.000052,-0.008905,E
0.004293,0.012275,0.011503,0.00934,-0.002607,0.002922,0.007286,0.022986,V
-0.007282,-0.000765,0.003457,-0.009397,0.017269,0.008429,0.000668,0.004197,L
0.000364,0.001216,-0.017315,-0.007373,-0.005177,0.001048,0.002574,0.004883,V
-0.000448,0.006453,0.002552,0.003971,-0.005146,-0.001878,-0.000998,-0.001229,Q
-0.004064,-0.001737,0.006241,0.008479,0.015187,-0.00699,-0.010961,0.003267,E
0.005508,-0.001479,0.003321,-0.011008,-0.007802,0.002541,0.008947,0.005788,T
0.007735,0.007257,-0.000391,-0.026307,0.012166,0.004959,-0.004123,0.00217,C
0.000334,0.000702,-0.003926,-0.006607,0.001005,0.004394,0.005654,-0.009442,P
0.001116,-0.000788,0.003837,-0.003456,0.006149,-0.005694,0.000914,0.000505,O
-0.003972,-0.007211,0.004186,0.005001,0.001256,0.002953,-0.000538,0.006975,X
-0.005684,-0.009306,-0.001622,0.001758,0.007287,0.006858,0.002946,0.002356,A
-0.017311,-0.002433,0.008113,-0.005578,0.01938,-0.006486,-0.001269,-0.000931,C
0.002445,-0.015388,-0.002386,0.000328,-0.004811,0.001713,0.000056,0.010685,L
0.003645,0.003523,-0.005833,0.006563,0.004255,-0.012701,-0.005435,0.003485,Z
0.002269,0.006822,-0.006297,-0.011824,0.014213,-0.002189,-0.00065,-0.006474,C
-0.002111,-0.000908,-0.003665,-0.011598,-0.003488,-0.00204,0.000772,-0.00138,T
0.002313,0.002262,-0.005535,0.002941,0.006886,0.004344,-0.005166,0.000087,X
-0.006789,0.028989,0.013161,0.0099,0.007035,0.012009,0.012886,0.010885,U
0.006424,-0.001902,-0.003841,0.015352,-0.004791,0.003573,0.001323,0.001356,U
0.005671,0.003718,0.008989,0.002988,-0.003295,-0.006986,0.003144,0.000591,Z
-0.005338,0.003348,-0.001768,-0.010438,0.003236,0.002856,-0.003971,0.012808,Y
0.006452,0.002716,0.001523,0.000805,-0.004308,-0.000846,-0.01169,-0.007395,K
0.001556,0.00798,0.008342,0.005951,-0.008709,0.007682,0.002367,0.000371,M
0.008516,0.002627,-0.002835,-0.01835,0.003099,0.011485,-0.008175,-0.002684,F
-0.010956,-0.002735,-0.01682,0.003199,0.000389,-0.009214,-0.003046,0.00097,W
-0.002901,0.011817,-0.005735,0.000246,-0.000086,0.002066,-0.009981,0.003117,X
-0.009797,-0.002938,-0.009792,0.006611,0.002164,-0.00741,-0.0086,-0.005457,L
-0.002112,0.005823,-0.009506,-0.002104,0.004893,0.000134,0.006464,-0.002541,V
0.003416,-0.001154,0.006666,-0.004997,0.005539,-0.000429,0.001554,0.005254,S
0.003534,-0.008529,0.0013,-0.003254,-0.004085,-0.004696,0.004593,-0.001749,D
0.002435,0.001278,0.002312,0.00527,-0.005607,0.000718,-0.002991,-0.003702,N
0.003523,-0.010884,0.003349,0.000186,-0.010228,0.001354,0.001899,-0.003629,M
-0.009512,-0.001915,-0.007249,-0.004899,0.018223,0.00477,0.002909,0.007008,L
-0.005619,0.002618,0.001863,0.002316,-0.005101,-0.004705,-0.000596,-0.006527,T
-0.00021,-0.008499,0.000464,-0.001123,0.011139,-0.007765,0.002529,0.002611,Z
0.00066,0.003272,-0.0094,-0.004986,0.000095,-0.011508,-0.005737,-0.007643,F
0.002778,0.001631,-0.001397,0.002773,0.008488,0.005347,-0.009407,0.004802,X
0.000538,0.003985,-0.016589,0.006075,-0.002295,-0.002217,0.008078,0.004374,Y
0.000697,0.006001,-0.010024,-0.01973,0.004084,0.006179,-0.004904,-0.011312,P
0.000784,-0.004875,0.008175,-0.001605,-0.000864,-0.00429,0.00377,0.004982,Z
-0.000722,0.006684,0.003453,0.013422,0.00852,0.005045,-0.005154,-0.009058,N
0.002566,-0.003051,-0.002249,0.006953,-0.004743,-0.001646,-0.014633,-0.010811,G
0.000737,-0.011589,0.005191,-0.003033,0.014211,-0.003784,0.010317,0.004116,J
0.016285,-0.011764,0.010442,-0.015149,0.001625,0.001776,-0.010593,-0.008004,H
-0.000631,-0.001521,-0.003094,0.003881,-0.000516,-0.007116,0.00163,-0.005759,K
0.004158,-0.011171,0.000784,-0.002375,0.001737,-0.000715,0.016172,-0.001636,J
-0.000928,0.005132,-0.003116,0.005376,-0.001954,-0.001085,-0.001166,-0.004896,N
0.003213,0.000025,0.005299,-0.001529,0.000545,-0.003897,0.009598,-0.001376,Z
0.000903,0.004246,0.013597,-0.004436,-0.015813,0.005439,0.009381,-0.002314,D
-0.012188,0.001988,-0.00964,0.00027,-0.001096,-0.011068,-0.007481,-0.005462,E
0.00924,0.009725,-0.009637,0.001422,-0.005727,-0.005169,-0.00533,-0.00206,K
0.001251,0.005992,-0.007987,-0.001996,0.002515,0.000879,0.003159,-0.001521,V
0.007874,0.003561,-0.001412,-0.004159,0.007076,-0.00212,-0.003638,0.009335,F
-0.007804,0.002698,-0.006566,0.006655,0.009733,-0.003458,-0.008431,-0.000946,K
-0.006637,-0.003576,0.010251,-0.000912,0.009613,-0.004402,-0.004492,-0.004896,O
-0.006099,0.003376,0.005723,-0.001507,0.002242,0.000668,0.004646,0.001813,U
-0.001667,0.020808,0.003117,0.010155,0.003434,-0.000029,0.008938,0.009585,U
-0.0097,0.023955,0.009409,0.014446,0.00645,0.010778,0.014581,0.001128,U
-0.015343,-0.007015,-0.003043,0.004444,0.004835,0.013697,-0.003244,0.00768,A
-0.003869,-0.000249,-0.001184,0.001929,0.002216,-0.003762,0.006942,-0.000495,E
-0.016489,0.001528,-0.005215,0.005152,-0.011412,0.026944,-0.009905,0.021556,L
-0.008106,0.001014,0.014973,-0.000106,0.003707,0.005578,-0.00176,0.007725,U
-0.00429,-0.001473,-0.000152,0.002883,0.007078,-0.003323,-0.00012,0.002165,E
0.008556,0.004373,-0.000653,-0.000809,0.00442,-0.000028,-0.006675,-0.012361,R
0.007743,-0.002355,-0.001192,-0.007275,-0.009977,-0.010485,0.009025,0.014219,I
-0.000649,-0.002505,-0.001383,0.00055,-0.002497,-0.001041,0.000218,0.001992,N
0.006886,-0.000755,-0.012327,0.004863,0.002151,-0.000082,0.004817,0.007501,I
-0.001959,-0.004252,0.006352,-0.001588,-0.006273,-0.003696,-0.015853,-0.002468,N
0.007078,0.000428,0.000814,-0.000214,0.007854,0.001973,-0.000149,-0.001783,F
0.004216,-0.000067,-0.000298,-0.018717,0.010072,0.004425,-0.008774,0.003535,F
0.002895,-0.005598,0.001083,-0.006286,-0.000064,-0.001944,0.010284,0.000499,D
-0.005423,0.001731,-0.000248,0.004203,0.013177,-0.003384,-0.001761,-0.002948,G
0.000719,0.001475,-0.008967,0.010192,0.005707,-0.004411,-0.003245,0.005885,W
-0.009125,-0.00444,-0.017154,0.002693,-0.00283,-0.008074,-0.004832,0.000917,W
0.034196,-0.005454,-0.011845,0.01005,-0.00176,-0.001146,-0.003495,0.001807,T
0.000873,-0.000434,-0.010022,-0.013155,0.009792,0.006515,0.007409,-0.004774,Q
-0.002415,0.007673,0.00589,0.001128,-0.001262,0.00433,0.002102,-0.003541,B
-0.000409,0.002248,0.002106,0.004646,-0.001564,-0.001206,0.003725,-0.006002,G
-0.00415,-0.001852,-0.002315,0.001312,0.004037,0.000608,0.005904,-0.002453,S
0.001006,0.000928,-0.002388,-0.011246,0.0079,0.002982,-0.007993,-0.005377,D
0.007688,-0.000954,0.007588,-0.006239,-0.0146,-0.002222,0.003126,-0.003684,R
-0.01415,-0.005228,-0.012339,0.008293,-0.007026,0.020593,-0.014265,0.017886,L
-0.013489,0.011072,-0.009562,-0.003581,-0.013037,-0.01811,0.00403,0.00881,P
-0.007121,0.002594,-0.002803,-0.000527,-0.002091,-0.000031,0.00407,-0.00462,K
-0.000197,-0.002617,-0.000204,-0.00193,0.00342,-0.001473,0.010777,0.000196,E
-0.011895,0.007683,-0.00574,-0.008367,0.006898,0.000048,-0.006986,-0.004831,H
-0.001555,0.004258,0.002467,-0.018466,0.001269,0.010546,-0.004091,-0.001067,Y
-0.003241,-0.005567,0.001368,0.003836,-0.006153,0.003962,0.004288,0.000661,H
0.003692,-0.000476,0.003503,-0.021331,0.009418,0.008386,-0.003524,0.002668,G
-0.002485,-0.012494,-0.004509,0.001287,-0.002926,0.003286,0.007413,0.001631,L
0.00063,-0.001622,0.005055,-0.001815,-0.006078,0.00049,-0.000398,-0.00251,N
-0.002615,-0.001733,0.013234,-0.002316,-0.009124,-0.011428,0.00491,-0.00265,H
-0.000019,0.011895,-0.001721,0.010415,-0.002427,0.004304,0.009552,0.012821,V
-0.010686,-0.007746,-0.004202,-0.00372,-0.002367,0.010443,-0.007286,0.006113,A
-0.004536,0.001796,-0.0062,-0.011162,-0.001075,-0.002998,-0.01195,0.008523,V
0.006554,0.008608,0.003829,0.002628,0.007133,-0.000198,-0.007434,-0.008684,S
0.003752,0.009055,0.002227,-0.020186,0.003734,-0.002923,-0.007339,0.000434,B
0.003657,0.002006,-0.003659,-0.00953,0.003849,-0.002531,0.003069,0.013798,T
-0.012978,0.006188,0.004878,0.00075,-0.016838,-0.016995,0.005932,0.016196,Y
-0.003036,-0.000135,-0.003022,0.004468,-0.003573,0.001054,0.005161,-0.009556,Q
0.007321,0.004376,0.001617,-0.002147,-0.014256,-0.003587,0.000057,-0.003238,D
-0.003776,-0.002223,-0.013699,0.002873,-0.005607,-0.00615,-0.003713,0.003261,W
-0.002136,0.005065,0.008595,0.002882,-0.002229,0.001853,0.004783,-0.0046,Q
0.004837,-0.006797,-0.002861,-0.009651,0.005386,-0.000431,-0.010162,0.004473,K
0.003614,0.000601,0.006497,0.000092,-0.006222,-0.00249,0.002243,0.000351,X
-0.005075,0.003382,-0.001079,0.004548,0.001663,0.002838,-0.005688,-0.006209,E
0.010306,0.007427,0.001407,0.004643,-0.002693,0.006513,-0.004928,-0.00065,S
-0.001247,-0.008089,-0.000492,-0.007995,0.00701,0.0055,-0.00623,0.001518,X
0.024578,-0.004753,-0.01465,0.005467,-0.008839,-0.002138,0.003156,0.004305,T
0.001436,0.002974,-0.002015,0.004504,-0.004932,0.000986,-0.004581,-0.004751,R
-0.004347,0.000037,0.010251,-0.001693,0.004896,-0.00012,-0.001284,0.004732,U
-0.007434,0.007599,0.017375,-0.021543,0.006447,-0.017598,-0.006586,0.021104,Z
0.003353,-0.002182,-0.00184,-0.002716,0.001034,-0.002552,0.004655,-0.00381,K
-0.007982,-0.003136,-0.00391,0.008645,0.005554,0.000317,-0.010166,0.004847,W
0.002109,-0.006873,0.000957,-0.000259,-0.011829,-0.009518,-0.00642,-0.001443,T
0.000478,-0.008566,-0.00662,-0.004064,0.003036,-0.005841,0.015824,0.006273,I
-0.001688,-0.000498,0.014092,0.008651,0.012274,-0.006896,0.018218,0.003425,J
-0.005229,-0.001626,0.002832,-0.001,-0.001362,0.001418,-0.000498,-0.002146,H
-0.001908,-0.000645,-0.005552,-0.004095,-0.003794,0.008371,0.007889,-0.015728,P
-0.000886,0.005422,-0.006417,-0.003801,-0.003116,0.003927,0.007673,-0.002333,P
0.000408,-0.005586,0.000065,0.006611,0.001218,-0.000341,-0.006967,-0.001062,N
0.008802,-0.001181,-0.009306,-0.004421,-0.005224,-0.002995,0.008273,0.007593,I
-0.007232,0.001004,-0.010599,0.005136,0.002534,-0.001724,-0.004866,-0.001479,K
-0.004443,0.002379,0.002928,-0.00442,-0.003947,-0.013053,0.000992,0.009498,Q
-0.003891,-0.008878,0.003175,0.00417,-0.010191,0.018446,-0.002402,0.006705,A
0.012891,0.003281,0.004787,0.003734,0.000712,-0.004522,-0.004025,0.000647,Z
0.003195,0.009215,0.002237,0.011279,0.013563,-0.000015,-0.010023,0.004153,S
0.001906,-0.009229,0.008492,-0.003191,-0.005378,-0.006672,0.001261,0.009515,Z
0.00714,-0.002658,-0.009247,-0.000436,-0.007025,-0.001101,0.008897,0.004801,I
-0.000242,-0.000364,0.000292,-0.015907,0.009109,0.000515,0.003562,-0.008826,D
0.006646,0.005868,-0.005711,0.007248,0.009962,-0.004907,-0.0075,-0.010019,R
0.003818,0.004291,0.004745,-0.005897,-0.006111,-0.00003,0.008467,-0.001428,F
0.011225,-0.000989,-0.005962,0.001508,0.007162,-0.001309,-0.014537,-0.017951,R
0.003129,-0.005668,-0.001782,-0.0005,-0.009037,-0.007092,0.001165,0.005631,M
-0.005506,0.002361,-0.003182,-0.006606,0.009279,-0.00084,-0.009923,-0.004204,D
0.006029,0.005011,-0.012222,0.004734,-0.00375,0.002101,-0.00465,-0.001344,V
0.003843,0.00434,0.006776,0.003155,-0.002049,0.002299,0.003723,-0.006189,G
0.005299,-0.015289,0.008451,-0.004895,0.00635,0.007487,0.009213,-0.002051,M
0.004936,0.005405,-0.006497,-0.018443,0.005627,0.000893,-0.007098,-0.000767,F
0.003697,-0.003678,0.00844,0.007061,-0.0156,0.020434,-0.001732,0.005507,L
-0.01208,0.002112,-0.000331,0.003357,0.006384,-0.007216,-0.019853,-0.007487,G
-0.011318,0.005326,-0.009834,0.003106,-0.000636,-0.000853,0.000493,-0.000513,V
0.005369,0.003439,-0.003734,-0.019867,0.01184,0.001549,0.002507,-0.002204,I
0.001868,-0.006983,-0.00108,0.001759,-0.004538,0.008925,0.004745,0.005019,L
0.006591,-0.009486,0.010587,-0.005396,-0.003267,0.002064,0.005999,0.001656,D
0.001097,-0.000416,0.012864,0.00848,0.005239,0.003482,-0.007405,0.001843,Q
0.007472,0.004247,-0.003827,0.008105,0.002653,-0.003852,-0.005585,0.005159,X
-0.000342,-0.009822,0.013246,-0.000502,-0.002556,0.007838,-0.006176,0.000082,H
-0.008251,-0.000717,-0.003027,0.001155,-0.002609,-0.002272,-0.005935,-0.005004,R
0.002755,0.003852,0.004837,-0.000436,-0.003816,-0.000212,0.009506,-0.008334,O
-0.00316,0.004988,-0.005044,-0.009931,0.002845,-0.000176,0.005574,0.001911,T
-0.005308,0.008128,-0.002099,-0.000092,0.000946,-0.00589,-0.002783,-0.001805,B
-0.005873,0.001205,-0.005878,0.010283,0.003032,0.005972,0.00193,0.011715,Y
-0.016585,0.003005,-0.014727,0.005381,-0.001624,0.002629,-0.000986,0.001029,W
0.003136,-0.010304,0.014511,0.002752,-0.001479,0.00005,-0.010612,0.007065,K
-0.002255,0.005638,0.003551,-0.003651,-0.001534,0.000567,0.002771,-0.011923,P
0.010684,-0.001086,0.001155,0.003238,0.004162,-0.004829,-0.00226,0.001908,Z
0.003079,-0.006101,0.003192,-0.011257,-0.002955,0.007628,-0.00788,-0.003995,H
0.005783,-0.000268,-0.000129,-0.010633,0.007701,0.014539,-0.018205,0.009506,S
-0.000216,-0.007258,-0.003372,-0.003871,0.005422,-0.002727,0.015955,0.002804,I
-0.008925,-0.003662,0.003889,0.004033,-0.004302,0.001067,0.000951,-0.000968,H
0.004713,-0.003948,0.000129,0.006411,-0.010845,-0.004469,-0.00342,-0.001679,M
0.004734,0.00484,0.000734,-0.001414,-0.003439,0.002652,-0.005967,0.000752,Z
